title,control_title,Mod,priority,Recommendation Steps/Approach,Status,COST
IAM,Ensure that IAM Access analyzer is enabled for all regions,Compliance,p1,"""Regularly monitor and resolve findings from IAM Access Analyzer using aws accessanalyzer list-findings. Ensure that no unresolved findings exist. 1. Discription:IAM Access Analyzer helps identify resource permissions shared with external entities. 2.steps to fix: 1. Enable IAM Access Analyzer for each region."
2. Run aws accessanalyzer list-findings to identify issues.
"3. Resolve any findings and recheck.  (IAM Access Analyzer is free)  URL:https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html """,,Cost: None/$0
IAM,IAM Access analyzer should be enabled without findings,Compliance,p1,Regularly monitor and resolve findings from IAM Access Analyzer using aws accessanalyzer list-findings. Steps: 1. Enable IAM Access Analyzer for each region. 2. Run aws accessanalyzer list-findings to identify issues. 3. Resolve any findings. Documentation.  (IAM Access Analyzer is free),,Cost: None/$0
IAM,Ensure IAM password policy requires a minimum length of 14 or greater,Compliance,p1,"Set IAM password policy to enforce a minimum length of 14 characters via AWS Console or CLI: aws iam update-account-password-policy --minimum-password-length 14.  Steps: 1. Navigate to IAM > Password Policy. 2. Set ""Minimum password length"" to 14. url: https://docs.aws.amazon.com/IAM/latest/UserGuide/what-is-access-analyzer.html  ",,Cost: None/$0
IAM,Ensure IAM password policy requires at least one lowercase letter,Compliance,p2,"Configure IAM password policy to require at least one lowercase letter: aws iam update-account-password-policy --require-lowercase-characters. Set IAM password policy to require at least one lowercase letter. Steps: 1. Navigate to IAM > Password Policy. 2. Enable ""Require at least one lowercase letter"". Documentation: https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html. ",,Cost: None/$0
IAM,Ensure IAM password policy requires at least one number,Compliance,p2,"Require passwords to contain at least one number in the password policy: aws iam update-account-password-policy --require-numbers. Set IAM password policy to require at least one number. Steps: 1. Navigate to IAM > Password Policy. 2. Enable ""Require at least one number"". Documentation: https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html. ",,Cost: None/$0
IAM,Ensure IAM password policy requires at least one symbol,Compliance,p2,"Ensure IAM passwords contain at least one symbol: aws iam update-account-password-policy --require-symbols. Set IAM password policy to require at least one symbol. Steps: 1. Navigate to IAM > Password Policy. 2. Enable ""Require at least one non-alphanumeric character"". Documentation: https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html. ",,Cost: None/$0
IAM,Ensure IAM password policy requires at least one uppercase letter,Compliance,p2,"Configure IAM password policy to require at least one uppercase letter: aws iam update-account-password-policy --require-uppercase-characters. Set IAM password policy to require at least one uppercase letter. Steps: 1. Navigate to IAM > Password Policy. 2. Enable ""Require at least one uppercase letter"". Documentation: https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html. ",,Cost: None/$0
IAM,Ensure IAM password policy prevents password reuse,Compliance,p1,"Enable password reuse prevention in the IAM password policy by setting aws iam update-account-password-policy --password-reuse-prevention. Set IAM password policy to prevent password reuse by specifying the number of previous passwords to be remembered. Steps: 1. Navigate to IAM > Password Policy. 2. Enable ""Prevent password reuse"". Documentation: https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html."
IAM,Password policies for IAM users should have strong configurations with minimum length of 8 or greater,Compliance,p2,"Strengthen IAM password policies to require a minimum length of 8 or greater via AWS Console or CLI: aws iam update-account-password-policy --minimum-password-length 8. Set IAM password policy to require a minimum length of 8 characters. Steps: 1. Navigate to IAM > Password Policy. 2. Set ""Minimum password length"" to 8.  url:https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html"
IAM,IAM password policies for users should have strong configurations,Compliance,p3,"Review all IAM password policies for strong configurations in the AWS Management Console or through the IAM policy audit reports.  Review IAM password policy and ensure it includes requirements for complexity (uppercase, lowercase, number, symbol). https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html"
IAM,Ensure IAM policy should not grant full access to service,Compliance,p1,"Audit IAM policies to ensure they do not grant full access to any services by using aws iam list-policies --query 'Policies[?PolicyDocument.Statement.Action == ""*:*""]'. Review IAM policies and ensure they follow the principle of least privilege. Steps: 1. Audit existing policies. 2. Remove full access where not necessary. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html"
IAM,IAM unattached custom policy should not have statements with admin access,Compliance,p1,Ensure unattached IAM custom policies do not contain admin privileges by reviewing them in the AWS Console or using aws iam list-policies. Review unattached IAM policies to ensure they do not contain any statements that grant admin access. Steps: 1. List unattached policies. 2. Audit for admin statements. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,IAM groups should have at least one user,Compliance,p2,Ensure IAM groups have at least one user assigned by checking groups via aws iam get-group --group-name groupname. Audit IAM groups to ensure each group contains at least one user. Steps: 1. List all IAM groups. 2. Add users to any empty groups. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_groups.html
IAM,IAM inline policy should not have administrative privileges,Compliance,p1,Review inline policies and remove any that grant administrative privileges using aws iam delete-role-policy or through the AWS Console. Review inline policies to ensure they do not grant administrative privileges. Steps: 1. Audit inline policies. 2. Remove admin privileges if present. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,IAM AWS managed policies should be attached to IAM role,Compliance,p2,Attach AWS-managed policies to IAM roles through the IAM roles section in the AWS Console or using CLI commands like aws iam attach-role-policy. Ensure that IAM roles are using AWS managed policies where applicable. Steps: 1. Review IAM roles. 2. Attach relevant AWS managed policies. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,Ensure IAM password policy expires passwords within 90 days or less,Compliance,p1,"Ensure password policies expire passwords within 90 days or less via aws iam update-account-password-policy --max-password-age 90. Configure IAM password policy to expire passwords every 90 days. Steps: 1. Navigate to IAM > Password Policy. 2. Set ""Password expiration"" to 90 days. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_passwords_account-policy.html"
IAM,"Ensure IAM policies that allow full ""*:*"" administrative privileges are not attached",Compliance,p1,"Remove IAM policies that allow full *:* administrative privileges by auditing policies via AWS Console or CLI (aws iam list-policies). Audit IAM policies to ensure that no policies allow full "":"" administrative access. Steps: 1. List all IAM policies. 2. Remove or modify any that allow "":"". https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html"
IAM,IAM policies should not allow full '*' administrative privileges,Compliance,p1,Review all IAM roles to ensure assume role policies do not have administrative access attached using aws iam get-role --role-name rolename. Review all IAM policies and ensure that none allow full access indicated by '*'. Steps: 1. Audit existing policies. 2. Revise policies to remove full access where found. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,IAM roles should not have any assume role policies attached,Compliance,p1,Ensure IAM managed policies do not allow blocked actions on KMS keys by reviewing policy permissions via aws iam get-policy --policy-arn arn. Review IAM roles to ensure none have assume role policies attached. Steps: 1. List all IAM roles. 2. Audit assume role policies. 3. Remove any unnecessary policies. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_manage_modify.html
IAM,Ensure managed IAM policies should not allow blocked actions on KMS keys,Compliance,p1,Avoid overly permissive STS role assumptions by reviewing and limiting role assumption policies in IAM through AWS Console or aws iam update-assume-role-policy.  Review managed IAM policies to ensure they do not allow blocked actions on KMS keys. Steps: 1. Audit policies. 2. Modify any that permit blocked actions. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,IAM custom policy should not have overly permissive STS role assumption,Compliance,p1,Review IAM policies to ensure no full access to CloudTrail is granted: aws iam get-policy --policy-arn arn. Review custom IAM policies to ensure they do not allow overly permissive STS role assumptions. Steps: 1. Audit policies. 2. Adjust permissions as needed. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,IAM policy should not grant full access to cloudtrail service,Compliance,p1,Avoid granting full access to KMS in IAM policies by auditing policy permissions in the AWS Console or CLI.  Review IAM policies to ensure they do not grant full access to CloudTrail. Steps: 1. List all policies. 2. Modify any that allow full access. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,IAM policy should not grant full access to KMS service,Compliance,p1,Ensure IAM policies do not grant admin access by reviewing and updating policies via AWS Console. Review IAM policies to ensure they do not grant full access to KMS. Steps: 1. Audit policies. 2. Adjust permissions as necessary. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,IAM policy should not have statements with admin access,Compliance,p2,Remove unused IAM policies through regular audits to ensure only active and necessary policies are kept. Review all IAM policies to ensure no statements grant admin access. Steps: 1. Audit policies. 2. Remove any admin access statements. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,IAM policy should be in use,Compliance,p2,Ensure IAM roles do not allow read-only access to external AWS accounts by reviewing role policies through aws iam list-attached-role-policies. Ensure all IAM policies are actively in use. Steps: 1. Review policies. 2. Remove any unused policies. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,IAM roles should not have read only access for external AWS accounts,Compliance,p1,Remove AdministratorAccess policy from any IAM roles not requiring it using AWS Console or aws iam detach-role-policy. Review IAM roles to ensure they do not provide read-only access to external AWS accounts. Steps: 1. Audit roles. 2. Modify access as needed. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,Ensure IAM role not attached with Administratoraccess policy,Compliance,p2,Remove unused IAM roles that haven't been used in 60 days or more using aws iam list-roles. Review IAM roles to ensure they are not attached to the AdministratorAccess policy. Steps: 1. List all IAM roles. 2. Detach the policy from any role where applicable. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,IAM roles that have not been used in 60 days should be removed,Compliance,p1,Avoid using the root user for administrative tasks; create separate IAM users for these tasks. Enable MFA for the root user. Audit IAM roles to identify those unused for 60 days and remove them. Steps: 1. List all IAM roles. 2. Delete any inactive roles. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_manage_delete.html
IAM,Eliminate use of the 'root' user for administrative and daily tasks,Compliance,p1,Enable hardware MFA for the root user by setting up MFA in the IAM Console for additional security. Ensure the root user is not used for daily tasks. Steps: 1. Create individual IAM users for admin tasks. 2. Secure the root user. https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html
IAM,IAM root user hardware MFA should be enabled,Compliance,p1,"Ensure that root user MFA is enabled through the IAM settings in the AWS Console. Enable hardware MFA for the IAM root user. Steps: 1. Navigate to IAM dashboard. 2. Select ""Activate MFA on your root account."" https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa.html"
IAM,IAM root user MFA should be enabled,Compliance,p1,Remove access keys for the root user using aws iam delete-access-key. It is a best practice to avoid using root access keys. Enable MFA for the IAM root user. Steps: 1. Go to IAM dashboard. 2. Activate MFA for the root user account. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa.html
IAM,IAM root user should not have access keys,Compliance,p2,Create an IAM Security Audit role to conduct regular security audits of the AWS account via AWS IAM Console. Ensure the IAM root user does not have any access keys. Steps: 1. Check the root user settings. 2. Remove any access keys associated with the root user. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_access-keys.html
IAM,IAM Security Audit role should be created to conduct security audits,Compliance,p3,Remove expired SSL/TLS certificates stored in IAM by auditing certificates through the AWS Certificate Manager. Create an IAM Security Audit role for conducting audits. Steps: 1. Define role permissions. 2. Create and assign the role. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_create.html
IAM,Ensure that all the expired SSL/TLS certificates stored in AWS IAM are removed,Compliance,p2,Create a support role for managing incidents with AWS Support through AWS IAM Console. Audit IAM for any expired SSL/TLS certificates and remove them. Steps: 1. List all certificates. 2. Identify expired ones. 3. Delete expired certificates. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_managing_server-certs.html
IAM,Ensure a support role has been created to manage incidents with AWS Support,Compliance,p1,Ensure that IAM user access keys are rotated every 90 days via AWS Config or IAM Access Advisor reports. Create a dedicated support role for managing incidents with AWS Support. Steps: 1. Define role permissions. 2. Create the role in IAM. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_roles_create.html
IAM,IAM user access keys should be rotated at least every 90 days,Compliance,p1,Disable IAM users with access keys unused for 45 days or more using aws iam update-access-key.  Implement a process to rotate IAM user access keys every 90 days. Steps: 1. Identify users with access keys. 2. Set reminders to rotate keys. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_access-keys.html
IAM,Ensure IAM users with access keys unused for 45 days or greater are disabled,Compliance,p2,Assign both access keys and passwords when setting up new IAM users through AWS Console.  Audit IAM users and disable those with unused access keys for over 45 days. Steps: 1. List IAM users with access keys. 2. Disable those unused for 45 days. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_access-keys.html
IAM,Ensure IAM users are assigned access keys and passwords at setup,Compliance,p1,Enable MFA for IAM users with console access by configuring it in the IAM settings. Ensure that all new IAM users are assigned access keys and passwords during setup. Steps: 1. Review IAM user creation process. 2. Update process as needed. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_users_create.html
IAM,IAM users with console access should have MFA enabled,Compliance,p2,Disable console access for users who have not logged in for 45 days or more using aws iam update-login-profile. Enforce MFA for all IAM users with console access. Steps: 1. Review IAM users with console access. 2. Enable MFA for all users. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa.html
IAM,Ensure IAM users with console access unused for 45 days or greater are disabled,Compliance,p1,Restrict access to AWSCloudShellFullAccess using IAM policies to limit access only to necessary users. Audit IAM users with console access and disable those unused for over 45 days. Steps: 1. List IAM users with console access. 2. Disable those unused for 45 days. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_users_view.html
IAM,Ensure access to AWSCloudShellFullAccess is restricted,Compliance,p1,"Enable hardware MFA for IAM users to improve security, especially for users with sensitive roles.  Review IAM policies to restrict access to AWSCloudShellFullAccess. Steps: 1. Identify users with this access. 2. Update policies as needed. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html"
IAM,IAM users should have hardware MFA enabled,Compliance,p2,Ensure that IAM users are part of at least one group using aws iam add-user-to-group. Ensure all IAM users are equipped with hardware MFA. Steps: 1. Review user MFA settings. 2. Enable hardware MFA for all users. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa.html
IAM,IAM users should be in at least one group,Compliance,p1,Enable MFA for all IAM users to improve security. Ensure that all IAM users are assigned to at least one group. Steps: 1. Review all IAM users. 2. Assign users to groups where necessary. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_groups.html
IAM,IAM user MFA should be enabled,Compliance,p2,Ensure IAM users do not have inline or attached policies through regular audits and policy reviews. Enforce MFA for all IAM users. Steps: 1. Review user settings. 2. Enable MFA for users without it. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa.html
IAM,IAM user should not have any inline or attached policies,Compliance,p1,Attach IAM policies only to groups or roles through the AWS Console or aws iam attach-role-policy. Audit IAM users to ensure they do not have any inline or attached policies. Steps: 1. Review user policies. 2. Remove any inline or attached policies. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,Ensure IAM policies are attached only to groups or roles,Compliance,p1,Limit each IAM user to one active access key to minimize security risk by using aws iam list-access-keys.  Review IAM policies to ensure they are only attached to groups or roles. Steps: 1. Audit policies. 2. Reassign any policies attached to users. https://docs.aws.amazon.com/IAM/latest/UserGuide/access_policies.html
IAM,Ensure there is only one active access key available for any single IAM user,Compliance,p1,Disable credentials unused for 45 days or more using aws iam update-access-key or through AWS Console. Review IAM users to ensure each has only one active access key. Steps: 1. List users with access keys. 2. Disable any extra keys. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_access-keys.html
IAM,Ensure credentials unused for 45 days or greater are disabled,Compliance,p2,Disable IAM user credentials that have not been used in 90 days using the AWS Console or aws iam list-access-keys.  Audit IAM credentials to disable those unused for 45 days. Steps: 1. Review access keys and passwords. 2. Disable any unused for 45 days. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_access-keys.html
IAM,IAM user credentials that have not been used in 90 days should be disabled,Compliance,p1,Ensure that administrator-level users have MFA enabled using aws iam list-mfa-devices.  Audit IAM user credentials and disable those not used in the last 90 days. Steps: 1. List user credentials. 2. Disable those inactive for 90 days. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_access-keys.html
IAM,IAM administrator users should have MFA enabled,Compliance,p1,Ensure that all IAM users with administrator privileges have MFA enabled. Ensure all IAM administrator users have MFA enabled. Steps: 1. Review admin users. 2. Enable MFA for those without it. https://docs.aws.amazon.com/IAM/latest/UserGuide/id_credentials_mfa.html
Kinesis,Kinesis firehose delivery streams should have server side encryption enabled,Compliance, p1
Kinesis,Kinesis streams should be encrypted with CMK,Compliance, p1
Kinesis,Kinesis streams should have server side encryption enabled,Compliance, p1
KMS,KMS CMK policies should prohibit public access,Compliance, p1
KMS,KMS CMK rotation should be enabled,Compliance, p1
KMS,KMS key should be in use,Compliance, p3
KMS,KMS key decryption should be restricted in IAM customer managed policy,Compliance, p1
KMS,KMS key decryption should be restricted in IAM inline policy,Compliance, p1
KMS,KMS keys should not be pending deletion,Compliance, p1
Lambda,Lambda functions CloudTrail logging should be enabled,Compliance, p1
Lambda,Ensure Cloudwatch Lambda insights is enabled,Compliance, p1
Lambda,Lambda functions concurrent execution limit configured,Compliance, p1
Lambda,Lambda functions CORS configuration should not allow all origins,Compliance, p3
Lambda,Lambda functions should be configured with a dead-letter queue,Compliance, p1
Lambda,Ensure encryption in transit is enabled for Lambda environment variables,Compliance, p1
Lambda,Lambda functions should be in a VPC,Compliance, p1
Lambda,Lambda functions should operate in more than one availability zone,Compliance, p3
Lambda,Lambda functions should restrict public access,Compliance, p1
Lambda,Lambda functions should restrict public URL,Compliance, p3
Lambda,Lambda functions tracing should be enabled,Compliance, p1
Lambda,Lambda functions should use latest runtimes,Compliance, p3
Lambda,Lambda functions variable should not have any sensitive data,Compliance, p1
Lightsail,Disable IPv6 Networking if not in use within your organization,Compliance, p3
Lightsail,Ensure RDP is restricted to only IP address that should have this access,Compliance, p1
Lightsail,Disable SSH and RDP ports for Lightsail instances when not needed,Compliance, p1
Lightsail,Ensure SSH is restricted to only IP address that should have this access,Compliance, p1
MQ,MQ brokers should restrict public access,Compliance, p1
MSK,MSK clusters should be encrypted in transit among broker nodes,Compliance, p1
Neptune,Neptune DB clusters should publish audit logs to CloudWatch Logs,Compliance, p1
Neptune,Neptune DB clusters should have automated backups enabled,Compliance, p1
Neptune,Neptune DB clusters should be configured to copy tags to snapshots,Compliance, p3
Neptune,Neptune DB clusters should have deletion protection enabled,Compliance, p2
Neptune,Neptune DB clusters should be encrypted at rest,Compliance, p1
Neptune,Neptune DB clusters should have IAM database authentication enabled,Compliance, p1
Neptune,Neptune DB clusters should not use public_subnet,Compliance, p3
Neptune,Neptune DB cluster snapshots should be encrypted at rest,Compliance, p1
Neptune,Neptune DB cluster snapshots should not be public,Compliance, p3
Network Firewall,Network Firewall firewalls should have deletion protection enabled,Compliance,p1,"""Description: Deletion protection prevents accidental deletion of firewall resources."
Steps: 1. Enable deletion protection for all network firewalls.
"Link: https://docs.aws.amazon.com/network-firewall/latest/developerguide/deletion-protection.html""",,None
Network Firewall,Networkfirewall firewall should be in a VPC,Compliance,p1,"""Description: Network firewalls must be deployed within a VPC to function correctly."
Steps: 1. Ensure the firewall is associated with a VPC.
"Link: https://docs.aws.amazon.com/network-firewall/latest/developerguide/network-firewall-integration.html""",,None
Network Firewall,Network Firewall logging should be enabled,Compliance,p1,"""Description: Logging is crucial for monitoring and security analysis."
Steps: 1. Enable logging for all network firewalls.
"Link: https://docs.aws.amazon.com/network-firewall/latest/developerguide/logging.html""",,Costs may apply based on log storage
Network Firewall,The default stateless action for Network Firewall policies should be drop or forward for fragmented packets,Compliance,p1,"""Description: Stateless actions help manage fragmented packets effectively."
Steps: 1. Set the default stateless action for policies to drop or forward fragmented packets.
"Link: https://docs.aws.amazon.com/network-firewall/latest/developerguide/stateful-stateless.html""",,Cost: None/$0
Network Firewall,The default stateless action for Network Firewall policies should be drop or forward for full packets,Compliance,p1,"""Description: Proper handling of full packets is essential for firewall policies."
Steps: 1. Set the default stateless action for policies to drop or forward full packets.
"Link: https://docs.aws.amazon.com/network-firewall/latest/developerguide/stateful-stateless.html""",,Cost: None/$0
Network Firewall,Network Firewall policies should have at least one rule group associated,Compliance,p1,"""Description: Firewall policies must have associated rule groups to function."
Steps: 1. Ensure at least one rule group is associated with each firewall policy.
"Link: https://docs.aws.amazon.com/network-firewall/latest/developerguide/policies.html""",,Cost: None/$0
Network Firewall,Stateless network firewall rule group should not be empty,Compliance,p1,"""Description: An empty stateless rule group cannot enforce any rules."
Steps: 1. Ensure that stateless network firewall rule groups are not empty.
"Link: https://docs.aws.amazon.com/network-firewall/latest/developerguide/rule-groups.html""",,Cost: None/$0
OpenSearch,OpenSearch domains should have audit logging enabled.,Compliance, p1
OpenSearch,OpenSearch domains cognito authentication should be enabled for kibana,Compliance, p1
OpenSearch,OpenSearch domains should have at least three data nodes,Compliance, p3
OpenSearch,OpenSearch domains should have encryption at rest enabled,Compliance, p1
OpenSearch,OpenSearch domains should have fine-grained access control enabled,Compliance, p1
OpenSearch,OpenSearch domains should use HTTPS,Compliance, p1
OpenSearch,OpenSearch domains should be in a VPC,Compliance, p1
OpenSearch,OpenSearch domains internal user database should be disabled,Compliance, p1
OpenSearch,OpenSearch domains logs to AWS CloudWatch Logs,Compliance, p1
OpenSearch,OpenSearch domains node-to-node encryption should be enabled,Compliance, p1
OpenSearch,OpenSearch domains should be updated to the latest service software version,Compliance, p3
Operational Excellence,API Gateway stage logging should be enabled,AWS Well-Architected Framework, p1
Operational Excellence,Auto Scaling groups with a load balancer should use health checks,AWS Well-Architected Framework, p1
Operational Excellence,CloudFront distributions access logs should be enabled,AWS Well-Architected Framework, p1
Operational Excellence,CodeBuild projects should have logging enabled,AWS Well-Architected Framework, p2
Operational Excellence,ECS task definitions should have logging enabled,AWS Well-Architected Framework, p2
Operational Excellence,Elastic Beanstalk enhanced health reporting should be enabled,AWS Well-Architected Framework, p2
Operational Excellence,ELB application and classic load balancer logging should be enabled,AWS Well-Architected Framework, p1
Operational Excellence,RDS DB instances should be integrated with CloudWatch logs,AWS Well-Architected Framework, p1
Operational Excellence,At least one enabled trail should be present in a region,AWS Well-Architected Framework, p1
Operational Excellence,CloudTrail trails should be integrated with CloudWatch logs,AWS Well-Architected Framework, p1
Operational Excellence,CloudWatch alarm should have an action configured,AWS Well-Architected Framework, p1
Operational Excellence,EC2 instance detailed monitoring should be enabled,AWS Well-Architected Framework, p2
Operational Excellence,VPC flow logs should be enabled,AWS Well-Architected Framework, p2
Operational Excellence,AWS Config should be enabled,AWS Well-Architected Framework, p1
Operational Excellence,SSM managed instance patching should be compliant,AWS Well-Architected Framework, p1
Organization,Ensure Tag Policies are enabled,Compliance, p1
Organization,Private Certificate Authority,Compliance, p1
Organization,AWS Private CA root certificate authority should be disabled,Compliance, p1
RDS,RDS Aurora clusters should have backtracking enabled,Compliance,P1,"""To ensure Amazon RDS Aurora clusters have backtracking enabled , Enable Backtracking: Create a snapshot of the existing Aurora cluster and restore it with backtracking enabled. This allows for point-in-time recovery without relying solely on backups."
"""""https://repost.aws/knowledge-center/aurora-mysql-cluster-backtrack"
"https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/AuroraMySQL.Managing.Backtrack.html"""""
"""",,None (if using the feature within limits)
RDS,Aurora MySQL DB clusters should publish audit logs to CloudWatch Logs,Compliance,P2,"""Enabling Advanced Auditing on your Aurora MySQL DB cluster allows the system to capture all necessary events for effective monitoring. Next, publish audit logs to CloudWatch by configuring the Amazon RDS console or using the AWS CLI. This step ensures that all database activities are securely logged and stored. Once the logs are in CloudWatch, proceed to set up alerts and monitoring. Use Amazon CloudWatch Logs Insights to analyze these logs and configure alarms to trigger automated actions in response to suspicious activities, enhancing the security and traceability of your database operations"
"https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/AuroraMySQL.Auditing.html""",,Depends on CloudWatch Logs storage
RDS,RDS Aurora PostgreSQL clusters should not be exposed to local file read vulnerability,Compliance, p3 ,,,Cost: None/$0
RDS,RDS Aurora clusters should be protected by backup plan,Compliance, p1 ," RDS Aurora clusters must be protected by a robust backup plan. Implement automated backups using Amazon RDS features to create daily snapshots of your database. Enable point-in-time recovery (PITR) to allow restoration to any specific time within the backup retention period, which is crucial for data recovery. Additionally, test your backup and restore processes regularly to ensure they function as expected. ",,Depends on backup storage costs
RDS,RDS DB clusters should have automatic minor version upgrade enabled,Compliance, p2 ,"""Modify the DB instance settings, and enable """"Auto Minor Version Upgrade"""" under the maintenance settings. Official documentation can be found in the AWS RDS Documentation."
"https://docs.aws.amazon.com/config/latest/developerguide/rds-automatic-minor-version-upgrade-enabled.html""",,Cost: None/$0
RDS,RDS DB clusters should be configured to copy tags to snapshots,Compliance, p3 ,"""Modify the RDS DB instance settings via the AWS Console by enabling the """"Copy tags to snapshots"""" option under the backup settings"
"https://aws.amazon.com/about-aws/whats-new/2015/07/amazon-rds-resource-tags-can-now-be-copied-db-snapshots-of-rds-database-instances/""",,Cost: None/$0
RDS,RDS clusters should have deletion protection enabled,Compliance, p1 ,"""To enable this, go to the AWS Management Console, navigate to the RDS section, select the desired DB cluster, and modify it by enabling """"Deletion Protection"""" in the settings"
"https://aws.amazon.com/about-aws/whats-new/2018/09/amazon-rds-now-provides-database-deletion-protection/""",,Cost: None/$0
RDS,RDS DB clusters should be encrypted with CMK,Compliance, p1 ,"""RDS DB clusters should be encrypted with Customer Master Keys (CMK) from AWS Key Management Service (KMS). Create a CMK in the AWS KMS Console, then enable encryption when creating a new DB cluster. For existing clusters, take a snapshot and restore it with encryption enabled"
"https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html""",,KMS costs apply based on usage
RDS,RDS DB clusters should be encrypted at rest,Compliance, p1 ,"""Amazon RDS DB clusters should be encrypted at rest. For new instances, enable encryption during creation by setting --storage-encrypted to true. For existing unencrypted instances, take a snapshot, copy it with encryption enabled, and restore it to create a new encrypted instance"
"https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html""",,Cost: None/$0  (included in storage cost)
RDS,An RDS event notifications subscription should be configured for critical cluster events,Compliance, p3 ,""" configure Amazon RDS event notifications for critical cluster events. Start by navigating to the RDS console and selecting """"Event Subscriptions"""" under """"Event Notifications."""" Then, create a new subscription for your RDS DB cluster, choosing critical event types like availability, backup, and security. Link the subscription to an Amazon SNS topic to receive notifications. Once configured, activate the subscription to stay informed of any critical issues."
"https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Events.html""",,Cost: None/$0
RDS,IAM authentication should be configured for RDS clusters,Compliance, p1 ,"""Enable IAM DB authentication in the RDS console by modifying the instance settings. Next, create an IAM policy that grants access to the database and attach it to the required IAM roles or users. Update the database to allow connections via IAM, and use AWS authentication tokens instead of passwords for secure access to the RDS instance."
"https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/UsingWithRDS.IAMDBAuth.html""",,Cost: None/$0
RDS,RDS DB clusters should be configured for multiple Availability Zones,Compliance, p1 ,"""RDS instance is set to use Multi-AZ deployment. This can be done when creating a new RDS instance by selecting the Multi-AZ option, or by modifying an existing instance through the RDS console. Multi-AZ deployment ensures that the primary database is replicated to a standby instance in a different Availability Zone, providing increased availability and fault tolerance in case of infrastructure failure."
"https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Concepts.MultiAZ.html""",,Additional costs may apply for multi-AZ
